t_h,T_room_C,RH_pct,T_product_max_C,T_product_aged_max_C,inventory_kg,P_pv_bus_W,P_load_W,P_compressor_elec_W,P_pcm_charge_elec_W,P_compressor_total_W,Q_evap_delivered_W,Q_evap_used_W,Q_pcm_cooling_W,Q_pcm_charge_W,Q_evap_cycle_W,Q_evap_airside_limit_W,Q_evap_sensible_W,Q_evap_latent_W,room_gains_W,product_heat_W,condensate_kg_s,battery_soc,battery_floor_soc,battery_soc_hard_clamped,pcm_soc,pcm_energy_residual_W,pcm_energy_clamped,unmet_W,refrigeration_unmet_W,electrical_unmet_W,refrigeration_required_W,refrigeration_delivered_W,curtailment_W,refrig_residual_W,bus_residual_W,condenser_adequate,condenser_capacity_W,condenser_margin_W,condenser_limited,inventory_violation,refrig_feasible,refrig_cycle_hard_failure,compressor_fraction_actual,thermal_power_budget_W,battery_available_above_reserve_W,fan_only_mode,fan_power_W,fan_only_airflow_m3_h,compressor_power_possible,min_compressor_power_W,fan_energy_savings_W,_f_thermal,_f_power,_f_condenser,compressor_commanded_fraction,dispatch_limiting_cause,daytime,night_room_sensible_demand_W,night_pcm_cooling_W,emergency_pcm_used,dispatch_violation,dispatch_removed_kg,dispatch_shortfall_kg
5756.0,4.0,94.99999999999999,4.807676093435011,4.0000046064117765,5000.0,0.0,325.0,0.0,0.0,0.0,164.96166651204544,164.96166651204544,1045.1765503403585,0.0,4765.596710721202,14400.0,0.0,164.96166651204544,1045.1765503403567,205.9503652653412,2.5346402407082426e-05,0.9247127341014646,0.2,False,0.9077148155772927,0.0,False,0.0,0.0,0.0,164.96166651204544,164.96166651204544,0.0,2.2737367544323206e-13,0.0,True,17774.02477,11809.213258878339,False,False,True,False,1e-09,21035.187935780243,21360.187935780243,False,250.0,0.0,True,2060.5065257766823,0.0,1e-09,1.0,0.993271107416531,1.0,NONE,False,1045.1765503403585,1045.1765503403585,False,False,183600.00000000326,0.0
5757.0,4.0,95.00000000000003,4.488362674445112,4.000002785274403,5000.0,0.0,325.0,0.0,0.0,0.0,163.1653767981889,163.1653767981889,958.7072932342962,0.0,4782.239770047023,14400.0,0.0,163.1653767981889,958.7072932342944,124.52822355402476,2.507040203142069e-05,0.91257651619039,0.2,False,0.8724598927108471,0.0,False,0.0,0.0,0.0,163.1653767981889,163.1653767981889,0.0,4.547473508864641e-13,0.0,True,17774.02477,11803.312246898196,False,False,True,False,1e-09,20683.030132004842,21008.030132004842,False,250.0,0.0,True,2042.0493997900937,0.0,1e-09,1.0,0.9922894314973312,1.0,NONE,False,958.7072932342962,958.7072932342962,False,False,183600.00000000326,0.0
5758.0,4.0,94.99999999999999,4.2952892890170995,4.000001684120716,5000.0,0.0,325.0,0.0,0.0,0.0,161.47043422176486,161.47043422176486,904.7391479448706,0.0,4798.193505081428,14400.0,0.0,161.47043422176486,904.7391479448688,75.29619365576399,2.480997366944241e-05,0.9004524344972268,0.2,False,0.8390339463213301,0.0,False,0.0,0.0,0.0,161.47043422176486,161.47043422176486,0.0,-4.547473508864641e-13,0.0,True,17774.02477,11797.695784734045,False,False,True,False,1e-09,20331.224486033214,20656.224486033214,False,250.0,0.0,True,2024.287762591503,0.0,1e-09,1.0,0.9913568931344613,1.0,NONE,False,904.7391479448706,904.7391479448706,False,False,183600.00000000326,0.0
5759.0,4.0,94.99999999999999,4.178547150857342,4.000001018306341,5000.0,0.0,325.0,0.0,0.0,0.0,158.86758070783773,158.86758070783773,867.7164370400751,0.0,4823.185706822473,14400.0,0.0,158.86758070783773,867.7164370400733,45.52796645199567,2.441004455884586e-05,0.8883404768857567,0.2,False,0.8069169224684138,0.0,False,0.0,0.0,0.0,158.86758070783773,158.86758070783773,0.0,4.547473508864641e-13,0.0,True,17774.02477,11788.976621213842,False,False,True,False,1e-09,19979.77064570756,20304.77064570756,False,250.0,0.0,True,1996.327215876218,0.0,1e-09,1.0,0.9899126603324458,1.0,NONE,False,867.7164370400751,867.7164370400751,False,False,183600.00000000326,0.0
5760.0,4.0,94.99999999999999,4.107958826346688,4.000000615720591,5000.0,0.0,325.0,0.0,0.0,0.0,156.31118582736198,156.31118582736198,842.4435602833324,0.0,4848.342211864529,14400.0,3.410605131648481e-13,156.31118582736164,842.443560283331,27.528559264904196,2.4017253829205488e-05,0.8762406312318981,0.2,False,0.7757258294893916,0.0,False,0.0,0.0,0.0,156.31118582736198,156.31118582736198,0.0,0.0,0.0,True,17774.02477,11780.298239913402,False,False,True,False,1e-09,19628.668259222235,19953.668259222235,False,250.0,0.0,True,1968.0142885417542,0.0,1e-09,1.0,0.9884793551128337,1.0,NONE,False,842.4435602833328,842.4435602833324,False,False,183600.00000000326,0.0
5761.0,4.0,94.99999999999999,4.065277480654332,4.00000037229646,5000.0,0.0,325.0,0.0,0.0,0.0,154.6014786232819,154.6014786232819,826.5889913193563,0.0,4865.521907381724,14400.0,5.684341886080801e-13,154.60147862328134,826.588991319355,16.645188315397945,2.3754556878397545e-05,0.8641528854236932,0.2,False,0.7451236768045656,0.0,False,0.0,0.0,0.0,154.6014786232819,154.6014786232819,0.0,0.0,0.0,True,17774.02477,11774.428451571013,False,False,True,False,1e-09,19277.916975123397,19602.916975123397,False,250.0,0.0,True,1948.5814583833578,0.0,1e-09,1.0,0.9875122626140417,1.0,NONE,False,826.5889913193569,826.5889913193563,False,False,183600.00000000326,0.0
5762.0,4.0,94.99999999999999,4.039470135279958,4.0000002251096625,5000.0,0.0,325.0,0.0,0.0,0.0,153.5435430008579,153.5435430008579,816.8863773595767,0.0,4876.30079712686,14400.0,0.0,153.5435430008579,816.8863773595749,10.064540297561624,2.359200479842832e-05,0.8520772273612964,0.2,False,0.7148858737261616,0.0,False,0.0,0.0,0.0,153.5435430008579,153.5435430008579,0.0,2.2737367544323206e-13,0.0,True,17774.02477,11770.769232121236,False,False,True,False,1e-09,18927.51644230865,19252.51644230865,False,250.0,0.0,True,1936.3483479346978,0.0,1e-09,1.0,0.9869103352005827,1.0,NONE,False,816.8863773595767,816.8863773595767,False,False,183600.00000000326,0.0
5763.0,4.0,94.99999999999999,4.023865681754286,4.000000136112924,5000.0,0.0,325.0,0.0,0.0,0.0,152.137965113777,152.137965113777,808.7206070293942,0.0,4890.80293789244,14400.0,0.0,152.137965113777,808.7206070293923,6.085540726959053,2.3376037395250763e-05,0.8400136449569621,0.2,False,0.6849760413914431,0.0,False,0.0,0.0,0.0,152.137965113777,152.137965113777,0.0,4.547473508864641e-13,0.0,True,17774.024770000007,11765.874833070024,False,False,True,False,1e-09,18577.46631002672,18902.46631002672,False,250.0,0.0,True,1919.8402006921797,0.0,1e-09,1.0,0.9861063717411237,1.0,NONE,False,808.7206070293942,808.7206070293942,False,False,183600.00000000326,0.0
5764.0,4.0,94.99999999999999,4.014430423446916,4.000000082300901,5000.0,0.0,325.0,0.0,0.0,0.0,151.0251795435211,151.0251795435211,802.9555560865915,0.0,4902.435056809648,14400.0,4.547473508864641e-13,151.02517954352064,802.9555560865901,3.6796321386330018,2.3205057606716315e-05,0.8279621261350322,0.2,False,0.6553051382237759,-1.1368683772161603e-13,False,0.0,0.0,0.0,151.0251795435211,151.0251795435211,0.0,-4.547473508864641e-13,0.0,True,17774.024770000007,11761.972976782026,False,False,True,False,1e-09,18227.76622787707,18552.76622787707,False,250.0,0.0,True,1906.5579625242267,0.0,1e-09,1.0,0.9854663830185459,1.0,NONE,False,802.955556086592,802.9555560865915,False,False,183600.00000000326,0.0
5765.0,4.0,94.99999999999999,4.008725379102983,4.000000049763374,5000.0,0.0,325.0,0.0,0.0,0.0,150.1120232502739,150.1120232502739,798.7141330373303,0.0,4912.082785745267,14400.0,3.410605131648481e-13,150.11202325027355,798.7141330373288,2.22489558169866,2.3064750907841466e-05,0.8159226588319242,0.2,False,0.6258160342904646,0.0,False,0.0,0.0,0.0,150.1120232502739,150.1120232502739,0.0,4.547473508864641e-13,0.0,True,17774.02477,11758.752952825977,False,False,True,False,1e-09,17878.41584580957,18203.41584580957,False,250.0,0.0,True,1895.5137959147387,0.0,1e-09,1.0,0.9849388548439858,1.0,NONE,False,798.7141330373306,798.7141330373303,False,False,183600.00000000326,0.0
5766.0,4.0,94.99999999999999,4.0052758147237215,4.000000030089504,5000.0,589.3236958360027,325.0,0.0,0.0,0.0,1451.940111254874,2112.7493508448806,0.0,660.8092395900073,4920.408276327097,14400.0,795.4292535574168,656.5108576974571,795.429253557415,1.3452867468701284,2.2944762479610638e-05,0.823686199603991,0.2,False,0.6439996556018284,0.0,False,0.0,0.0,0.0,1451.940111254874,1451.940111254874,0.0,-2.2737367544323206e-13,0.0,True,17774.02477,11755.98606166877,False,False,True,False,1e-09,18118.73850996015,17854.414814124146,False,250.0,0.0,True,1885.9629378159325,0.0,1e-09,1.0,0.9844860131890982,1.0,NONE,True,0.0,0.0,False,False,183600.00000000326,0.0
5767.0,4.0,94.99999999999999,4.003190029988441,4.000000018193667,4890.714285714285,2550.7054338444,1748.4803894012243,380.0059521983294,1043.474437202895,1423.4803894012243,1456.6948212625568,5456.694821262557,0.0,4000.0000000000005,5456.6948212625575,14400.0,798.2122590890576,658.4825621734992,798.2122590890558,0.8134298284333712,2.2975063992908845e-05,0.848901270203632,0.2,False,0.7710640145121664,0.0,False,0.0,0.0,0.0,1456.6948212625568,1456.6948212625568,0.0,-6.821210263296962e-13,0.0,True,17774.02477,11074.631568790173,False,False,True,False,0.05740226370980815,20305.170382726898,18079.464948882498,False,250.0,0.0,True,1915.3318196905132,0.0,0.05740226370980815,1.0,0.9858884573051655,1.0,NONE,True,0.0,0.0,False,False,183709.285714289,0.0
5768.0,4.0,94.99999999999999,4.001928856842033,4.00000001100083,4672.142857142857,4993.170861388416,1826.6797294903256,404.49860950451284,1097.1811199858128,1501.6797294903256,1474.6830842650413,5474.68308426504,0.0,3999.9999999999977,5474.68308426504,14400.0,808.0629268521006,666.6201574129407,808.0629268521006,0.4918416741443007,2.3260336488666223e-05,0.9461181368359053,0.2,False,0.8978597582161236,0.0,False,0.0,0.0,0.0,1474.6830842650413,1474.6830842650413,145.19423894507463,4.547473508864641e-13,0.0,True,17774.024770000007,10988.375281889912,False,False,True,False,0.06663000842611849,23478.57227379899,18810.401412410574,False,250.0,0.0,True,1987.6458718557162,0.0,0.06663000842611849,1.0,0.9894700890792352,1.0,NONE,True,0.0,0.0,False,False,183927.85714286045,0.0
5769.0,4.0,94.99999999999999,4.0011662864394815,4.000000006651669,4453.571428571428,6634.775369857062,1902.339782404165,428.3634629925127,1148.9763194116522,1577.339782404165,1491.2873512027181,5491.287351202718,0.0,3252.3793157412547,5491.287351202718,14400.0,817.0298543221124,674.2574968806057,817.0298543221124,0.29739287147946003,2.3555324699133527e-05,0.9489374259682412,0.2,False,1.0,0.0,True,0.0,0.0,0.0,1491.2873512027181,1491.2873512027181,4616.42759071376,-2.2737367544323206e-13,0.0,True,17774.02477,10905.719788758446,False,False,True,False,0.07557535257452518,27938.307011595098,21628.531641738035,False,250.0,0.0,True,2055.3431127854783,0.0,0.07557535257452518,1.0,0.9929951763063972,1.0,NONE,True,0.0,0.0,False,False,184146.4285714319,0.0
5770.0,4.0,94.99999999999999,4.0007051970002525,4.000155892832032,4235.0,8139.8317554281,325.0,0.0,0.0,0.0,1501.6046982075325,1501.6046982075325,0.0,0.0,4721.09143256941,14400.0,822.7238267897319,678.8808714178006,822.7238267897319,0.1798190854007384,2.370786821831199e-05,0.9490191853530789,0.2,False,0.9949894224737299,0.0,False,0.0,0.0,0.0,1501.6046982075325,1501.6046982075325,7783.077136679163,4.547473508864641e-13,0.0,True,17774.02477,11825.20227338959,False,False,True,False,1e-09,29525.089173816625,21710.257418388526,False,250.0,0.0,True,2109.503542243189,0.0,1e-09,1.0,0.9959407829967218,1.0,NONE,True,0.0,0.0,False,False,184365.00000000335,0.0
5771.0,4.0,94.99999999999999,20.43481588124427,4.000155892832032,4453.571428571428,9171.533653341987,2432.106750791017,1907.106750791017,0.0,1907.106750791017,6184.676263264801,6184.676263264801,0.0,0.0,6184.6762632648015,14400.0,3609.0347791122167,2575.641484152584,3609.034779112215,2524.7106506419086,4.217040521992838e-05,0.9490215563752393,0.2,False,0.9898593879904475,0.0,False,0.0,0.0,0.0,6184.676263264801,6184.676263264801,6710.11563176375,6.821210263296962e-13,0.0,True,17774.02477,9924.44431329464,False,False,True,False,0.1617077489493787,30359.161119253382,21712.627465911395,False,250.0,0.0,True,2161.5736937707893,0.0,0.1617077489493787,1.0,0.9988822532360444,1.0,NONE,True,0.0,0.0,False,False,184365.00000000335,0.0
5772.0,4.0,94.99999999999999,20.43481588124427,4.000155892832032,4672.142857142857,9404.696785222284,3289.1832144960463,2764.1832144960463,0.0,2764.1832144960463,8715.436390461758,8715.436390461758,0.0,0.0,8715.43639046176,14400.0,5144.366335702334,3571.0700547594242,5144.366335702332,4033.586707418559,4.4701643953075824e-05,0.9490216251348819,0.2,False,0.984641400504824,0.0,False,0.0,0.0,0.0,8715.436390461758,8715.436390461758,6086.273157029911,-9.094947017729282e-13,0.0,True,17774.024769999993,6645.456433283185,False,False,True,False,0.4404699175351842,30592.392982511843,21712.69619728956,False,250.0,0.0,True,2204.3633424292652,0.0,0.4404699175351842,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,184365.00000000335,0.0
5773.0,4.0,94.99999999999999,20.43481588124427,4.000155892832032,4890.714285714285,8946.144402447093,3831.947309413027,3306.947309413027,0.0,3306.947309413027,10251.227283556662,10251.227283556662,0.0,0.0,10251.227283556662,14400.0,6074.838162857968,4176.389120698694,6074.838162857966,4944.709769199887,4.6550637361140767e-05,0.9490216271289116,0.2,False,0.9793927267208826,0.0,False,0.0,0.0,0.0,10251.227283556662,10251.227283556662,5084.958734193371,0.0,0.0,True,17774.024770000007,4635.832485325773,False,False,True,False,0.6120279257422807,30133.84259294661,21712.69819049952,False,250.0,0.0,True,2230.349098836007,0.0,0.6120279257422807,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,184365.00000000335,0.0
5774.0,4.0,94.99999999999999,20.43481588124427,4.00009426085547,5000.0,7439.071163775,3824.690279923689,2969.435590056702,330.2546898669871,3299.690279923689,9103.482180870022,10115.953269456746,0.0,792.2357707359133,10115.953269456748,14400.0,5369.510658521249,3733.971522348773,5369.510658521247,4233.236035923391,4.767407996648284e-05,0.9490216271867385,0.2,False,1.0,0.0,True,0.0,0.0,0.0,9103.482180870022,9103.482180870022,3585.142584601432,-9.094947017729282e-13,0.0,True,17774.02477,4777.441886169872,False,False,True,False,0.6011782547009379,28626.769412077614,21712.698248302615,False,250.0,0.0,True,2247.3815654985606,0.0,0.6011782547009379,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,184365.00000000335,0.0
5775.0,4.0,94.99999999999999,13.986916276031652,4.000056994980193,5000.0,6068.738553239823,2234.2576090591374,1909.2576090591376,0.0,1909.2576090591376,5832.353072749179,5832.353072749179,0.0,0.0,5832.353072749179,14400.0,3447.909389707267,2384.4436830419118,3447.9093897072653,2549.5282458385273,2.8578287714845722e-05,0.9490216271884153,0.2,False,0.9945055806771042,0.0,False,0.0,0.0,0.0,5832.353072749179,5832.353072749179,3805.2426466589436,2.2737367544323206e-13,0.0,True,17774.02477,10274.889804542194,False,False,True,False,0.1356026656473253,27456.436803218727,21712.698249978905,False,250.0,0.0,True,2252.8904993436427,0.0,0.1356026656473253,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,184365.00000000335,0.0
5776.0,4.0,94.99999999999999,10.042048394308319,4.00003446210785,5000.0,4399.8154346139845,325.0,0.0,0.0,0.0,4171.338849166233,4171.338849166233,0.0,0.0,4592.789288648914,14400.0,2433.9935964173674,1737.3452527488653,2433.9935964173656,1540.874643503095,2.8484899615310418e-05,0.949021627188464,0.2,False,0.9890887716317904,0.0,False,0.0,0.0,0.0,4171.338849166233,4171.338849166233,4045.5771371423525,6.821210263296962e-13,0.0,True,17774.02477,11872.980510172853,False,False,True,False,1e-09,25787.5136846415,21712.698250027515,False,250.0,0.0,True,2247.8607707246088,0.0,1e-09,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,184365.00000000335,0.0
5777.0,4.0,94.99999999999999,7.653573553657958,4.00002083756979,5000.0,2160.697020122676,325.0,0.0,0.0,0.0,3162.1488082009073,3162.1488082009073,0.0,0.0,4605.868973610482,14400.0,1818.7545254244105,1343.3942827764968,1818.7545254244087,931.6436318311548,2.822927749691677e-05,0.9490216271884655,0.2,False,0.9837789077412732,0.0,False,0.0,0.0,0.0,3162.1488082009073,3162.1488082009073,1806.4587226524968,6.821210263296962e-13,0.0,True,17774.02477,11867.99639319902,False,False,True,False,1e-09,23548.395270151603,21712.698250028927,False,250.0,0.0,True,2233.950860120581,0.0,1e-09,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,184365.00000000335,0.0
5778.0,4.0,94.99999999999999,6.209155822803543,4.000012599470602,5000.0,583.6380931973761,325.0,0.0,0.0,0.0,2538.9109483096195,2538.9109483096195,0.0,0.0,4636.2512171011385,14400.0,1440.4917755797906,1098.419172729829,1440.4917755797887,563.3164586202528,2.764723590461605e-05,0.9490216271884655,0.2,False,0.97863763788338,0.0,False,0.0,0.0,0.0,2538.9109483096195,2538.9109483096195,229.39979572724351,2.2737367544323206e-13,0.0,True,17774.02477,11856.517848261465,False,False,True,False,1e-09,21971.336343226343,21712.698250028967,False,250.0,0.0,True,2201.4702784791853,0.0,1e-09,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,184365.00000000335,0.0
5779.0,4.0,94.99999999999999,5.335770829300245,4.000007618290475,5000.0,0.0,325.0,0.0,0.0,0.0,176.2098844935662,176.2098844935662,1208.2826990131216,0.0,4666.995924930623,14400.0,0.0,176.2098844935662,1208.2826990131198,340.60998156456645,2.7074693987486576e-05,0.936861100384304,0.2,False,0.9342301566434361,0.0,False,0.0,0.0,0.0,176.2098844935662,176.2098844935662,0.0,-2.2737367544323206e-13,0.0,True,17774.02477,11845.043673165073,False,False,True,False,1e-09,21387.698250028967,21712.698250028967,False,250.0,0.0,True,2168.359397560708,0.0,1e-09,1.0,0.9992737096674941,1.0,NONE,False,1208.2826990131216,1208.2826990131216,False,False,184365.00000000335,0.0
5780.0,4.0,94.99999999999999,4.807676093435011,4.0000046064117765,5000.0,0.0,325.0,0.0,0.0,0.0,176.02262505168946,176.02262505168946,1072.672804601003,0.0,4668.564470047138,14400.0,0.0,176.02262505168946,1072.6728046010012,205.9503652653412,2.704592152617062e-05,0.9247127341069468,0.2,False,0.8947430549449181,0.0,False,0.0,0.0,0.0,176.02262505168946,176.02262505168946,0.0,6.821210263296962e-13,0.0,True,17774.024769999993,11844.46210479257,False,False,True,False,1e-09,21035.187935939317,21360.187935939317,False,250.0,0.0,True,2166.663561234171,0.0,1e-09,1.0,0.9991757014301543,1.0,NONE,False,1072.672804601003,1072.672804601003,False,False,184365.00000000335,0.0
5781.0,4.0,94.99999999999999,4.488362674445112,4.000002785274403,5000.0,0.0,325.0,0.0,0.0,0.0,176.29023100450587,176.29023100450587,991.5763787872492,0.0,4666.323621558388,14400.0,1.1368683772161603e-13,176.29023100450576,991.5763787872474,124.52822355402476,2.7087039249518278e-05,0.9125765161958669,0.2,False,0.8579943746761217,0.0,False,0.0,0.0,0.0,176.29023100450587,176.29023100450587,0.0,4.547473508864641e-13,0.0,True,17774.02477,11845.293056524919,False,False,True,False,1e-09,20683.03013216376,21008.03013216376,False,250.0,0.0,True,2169.0860642472107,0.0,1e-09,1.0,0.9993157426430382,1.0,NONE,False,991.5763787872493,991.5763787872492,False,False,184365.00000000335,0.0
5782.0,4.0,94.99999999999999,4.2952892890170995,4.000001684120716,5000.0,0.0,325.0,0.0,0.0,0.0,174.5089933956937,174.5089933956937,937.9242823973723,0.0,4681.328442817851,14400.0,4.547473508864641e-13,174.50899339569324,937.9242823973709,75.29619365576399,2.6813351633660566e-05,0.9004524345026981,0.2,False,0.8230606525860742,0.0,False,0.0,0.0,0.0,174.5089933956937,174.5089933956937,0.0,-6.821210263296962e-13,0.0,True,17774.02477,11839.743460267824,False,False,True,False,1e-09,20331.22448619197,20656.22448619197,False,250.0,0.0,True,2152.8399732103426,0.0,1e-09,1.0,0.9983812067463439,1.0,NONE,False,937.9242823973727,937.9242823973723,False,False,184365.00000000335,0.0
5783.0,4.0,94.99999999999999,4.178547150857342,4.000001018306341,5000.0,0.0,325.0,0.0,0.0,0.0,172.54748323793976,172.54748323793976,903.3035431291355,0.0,4698.100256264678,14400.0,0.0,172.54748323793976,903.3035431291337,45.52796645199567,2.651196509438017e-05,0.8883404768912223,0.2,False,0.7893268348185882,0.0,False,0.0,0.0,0.0,172.54748323793976,172.54748323793976,0.0,0.0,0.0,True,17774.02477,11833.5807376555,False,False,True,False,1e-09,19979.770645866163,20304.770645866163,False,250.0,0.0,True,2134.6112948369996,0.0,1e-09,1.0,0.9973454682720762,1.0,NONE,False,903.3035431291355,903.3035431291355,False,False,184365.00000000335,0.0
5784.0,4.0,94.99999999999999,4.107958826346688,4.000000615720591,5000.0,0.0,325.0,0.0,0.0,0.0,170.6962018230831,170.6962018230831,880.6854771285941,0.0,4714.176864651095,14400.0,2.2737367544323206e-13,170.69620182308287,880.6854771285925,27.528559264904196,2.6227515229742722e-05,0.8762406312373581,0.2,False,0.7563984415951022,0.0,False,0.0,0.0,0.0,170.6962018230831,170.6962018230831,0.0,-2.2737367544323206e-13,0.0,True,17774.02477,11827.713614524473,False,False,True,False,1e-09,19628.668259380673,19953.668259380673,False,250.0,0.0,True,2117.0692239865343,0.0,1e-09,1.0,0.9963614046209273,1.0,NONE,False,880.6854771285944,880.6854771285941,False,False,184365.00000000335,0.0
5785.0,4.0,94.99999999999999,4.065277480654332,4.00000037229646,5000.0,0.0,325.0,0.0,0.0,0.0,166.17683821228684,166.17683821228684,858.3203008339369,0.0,4754.487327563926,14400.0,0.0,166.17683821228684,858.3203008339351,16.645188315397945,2.5533113850772696e-05,0.8641528854291478,0.2,False,0.7243559520661824,0.0,False,0.0,0.0,0.0,166.17683821228684,166.17683821228684,0.0,-2.2737367544323206e-13,0.0,True,17774.02477,11813.175970119602,False,False,True,False,1e-09,19277.916975281674,19602.916975281674,False,250.0,0.0,True,2072.786030762457,0.0,1e-09,1.0,0.9939314238773445,1.0,NONE,False,858.3203008339369,858.3203008339369,False,False,184365.00000000335,0.0
5786.0,4.0,94.99999999999999,4.039470135279958,4.0000002251096625,5000.0,0.0,325.0,0.0,0.0,0.0,162.17317601143623,162.17317601143623,841.1589328448317,0.0,4791.548916553471,14400.0,0.0,162.17317601143623,841.1589328448299,10.064540297561624,2.491795012582709e-05,0.8520772273667457,0.2,False,0.6930178841462131,0.0,False,0.0,0.0,0.0,162.17317601143623,162.17317601143623,0.0,4.547473508864641e-13,0.0,True,17774.02477,11800.03020924807,False,False,True,False,1e-09,18927.51644246677,19252.51644246677,False,250.0,0.0,True,2031.6935426693597,0.0,1e-09,1.0,0.9917442801348921,1.0,NONE,False,841.1589328448317,841.1589328448317,False,False,184365.00000000335,0.0
5787.0,4.0,94.99999999999999,4.023865681754286,4.000000136112924,5000.0,0.0,325.0,0.0,0.0,0.0,162.52641015059305,162.52641015059305,838.1131546873221,0.0,4788.225122785381,14400.0,0.0,162.52641015059305,838.1131546873203,6.085540726959053,2.4972224641987697e-05,0.840013644962406,0.2,False,0.6617748737660196,0.0,False,0.0,0.0,0.0,162.52641015059305,162.52641015059305,0.0,2.2737367544323206e-13,0.0,True,17774.02477,11801.200510689456,False,False,True,False,1e-09,18577.46631018468,18902.46631018468,False,250.0,0.0,True,2035.3937012989077,0.0,1e-09,1.0,0.9919386002270527,1.0,NONE,False,838.1131546873221,838.1131546873221,False,False,184365.00000000335,0.0
5788.0,4.0,94.99999999999999,4.014430423446916,4.000000082300901,5000.0,0.0,325.0,0.0,0.0,0.0,162.40852705376057,162.40852705376057,835.3821731801763,0.0,4789.333165232954,14400.0,0.0,162.40852705376057,835.3821731801745,3.6796321386330018,2.495411187389747e-05,0.8279621261404707,0.2,False,0.6306329414480023,0.0,False,0.0,0.0,0.0,162.40852705376057,162.40852705376057,0.0,0.0,0.0,True,17774.02477,11800.810181287954,False,False,True,False,1e-09,18227.766228034878,18552.766228034878,False,250.0,0.0,True,2034.1605173734183,0.0,1e-09,1.0,0.9918737803893585,1.0,NONE,False,835.3821731801763,835.3821731801763,False,False,184365.00000000335,0.0
5789.0,4.0,94.99999999999999,4.008725379102983,4.000000049763374,5000.0,0.0,325.0,0.0,0.0,0.0,160.51801022234955,160.51801022234955,828.8019882742628,0.0,4807.267990602722,14400.0,0.0,160.51801022234955,828.801988274261,2.22489558169866,2.4663633477434335e-05,0.8159226588373573,0.2,False,0.5997796978193757,0.0,False,0.0,0.0,0.0,160.51801022234955,160.51801022234955,0.0,0.0,0.0,True,17774.02477,11794.518715416994,False,False,True,False,1e-09,17878.415845967225,18203.415845967225,False,250.0,0.0,True,2014.1547450787075,0.0,1e-09,1.0,0.9908301590633399,1.0,NONE,False,828.8019882742628,828.8019882742628,False,False,184365.00000000335,0.0
5790.0,4.0,94.99999999999999,4.0052758147237215,4.000000030089504,5000.0,892.252497671199,325.0,0.0,0.0,0.0,1509.502757626126,2927.6340018041233,0.0,1418.1312441779962,4819.20841877836,14400.0,824.5057523157957,684.9970053103302,824.5057523157939,1.3452867468701284,2.447303830354614e-05,0.8335187141302641,0.2,False,0.6423111815061671,0.0,False,0.0,0.0,0.0,1509.502757626126,1509.502757626126,0.0,0.0,0.0,True,17774.02477,11790.35771075311,False,False,True,False,1e-09,18421.66731195283,17854.414814281634,False,250.0,0.0,True,2000.7880380405738,0.0,1e-09,1.0,0.9901411419652698,1.0,NONE,True,0.0,0.0,False,False,184365.00000000335,0.0
5791.0,4.0,94.99999999999999,4.003190029988441,4.000000018193667,4890.714285714285,3019.609329034375,1879.0720808328724,426.58384404873595,1127.4882367841365,1554.0720808328724,1513.3952803461762,5513.395280346175,0.0,3999.9999999999986,5513.395280346175,14400.0,826.7198698282518,686.6754105179243,826.71986982825,0.8134298284333712,2.4514008336400678e-05,0.869704947207868,0.2,False,0.769007984753592,0.0,False,0.0,0.0,0.0,1513.3952803461762,1513.3952803461762,0.0,0.0,0.0,True,17774.024769999993,10903.924563086719,False,False,True,False,0.07487314871714967,21059.099987720943,18364.49065868657,False,250.0,0.0,True,2027.4978283915862,0.0,0.07487314871714967,1.0,0.9915245558936184,1.0,NONE,True,0.0,0.0,False,False,184474.2857142891,0.0
5792.0,4.0,94.99999999999999,4.001928856842033,4.00000001100083,4672.142857142857,5642.998171076399,1967.2429802768859,455.36507535256374,1186.8779049243221,1642.2429802768859,1534.665270836258,5534.665270836258,0.0,4000.0,5534.665270836258,14400.0,837.8347331894856,696.8305376467724,837.8347331894856,0.4918416741443007,2.4985421730562445e-05,0.9467214434690282,0.2,False,0.8954199469121114,0.0,False,0.0,0.0,0.0,1534.665270836258,1534.665270836258,1276.168232496479,2.2737367544323206e-13,0.0,True,17774.02477,10805.681377382021,False,False,True,False,0.08550022481406919,24731.458220097455,19413.460049021054,False,250.0,0.0,True,2103.6409261820454,0.0,0.08550022481406919,1.0,0.9956164052525813,1.0,NONE,True,0.0,0.0,False,False,184692.85714286054,0.0
