x0,x1,x2,x3,x4,x5,x6,x7,pv_kWp,battery_kWh,pcm_kg,compressor_kWh,feasible,failure_reason,unmet_kWh,rh_violation_hours,battery_soc_min,pcm_soc_min,pcm_candidate,pcm_transition_C,pcm_conductivity_W_mK,pcm_usable_enthalpy_J_kg,pcm_leakage_pct,pcm_cycle_retention_500,pcm_cost_INR_kg,pcm_data_status
14.23798813,30.40037566,988.3804672,9.69296091,11.83235874,17.99164396,11999.96281031,40.0,14.237988132638781,30.40037566281535,988.3804671971934,6184.581837615231,False,POST_SIM_CONSTRAINT,0.2977644771036938,2.0,0.24218100442488166,0.37667189962817194,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.0,30.38220489,1000.0,9.99979154,11.99693466,19.92959162,10851.91420242,39.98262733,16.0,30.38220489364835,1000.0,6046.680283447113,True,,9.822542779147625e-14,0,0.3274655392331225,0.37810431703688485,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.0,28.12611596,1000.0,10.0,12.0,16.34228592,12000.0,39.94851721,16.0,28.126115960865736,1000.0,5966.041100968353,True,,1.2369127944111825e-13,0,0.2983285291064853,0.37810431703688463,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.0,29.20758335,1000.0,10.0,12.0,19.79075611,12000.0,40.0,18.0,29.207583348824183,1000.0,6009.555902639115,True,,1.2732925824820997e-13,0,0.34265245080502477,0.37810431703688463,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.0,31.57653942,630.5122733,10.0,11.68944061,19.26851867,12000.0,40.0,18.0,31.57653942286172,630.5122732978305,6621.291432857781,True,,1.0732037480920553e-13,0,0.3855532032559007,0.27016004974984253,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.30195997,30.37467392,1000.0,10.0,12.0,17.43762549,11908.57076299,38.62042578,18.30195996990227,30.374673915393675,1000.0,5990.681781457773,True,,1.1095835361629724e-13,0,0.4741126028462288,0.3781043170368862,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.0,30.0,841.91841909,10.0,11.99970302,19.58334067,10789.24641632,39.99973664,18.0,30.0,841.9184190941996,6075.182346637291,True,,1.2005330063402653e-13,0,0.3621262277561244,0.3552280868881502,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
19.24998431,32.986063,564.89487159,9.99705724,12.0,17.4709914,4945.69821739,28.64895565,19.249984308956925,32.98606300242391,564.8948715929082,6211.969790525022,True,,1.4733814168721438e-13,0,0.462824278507024,0.11768798245717893,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
17.98880551,29.98372021,1000.0,9.99001044,11.20255045,19.94027347,12000.0,40.0,17.98880551132476,29.983720211094,1000.0,6018.457621530443,True,,5.147740012034773e-13,0,0.3573359516447629,0.37810431703688463,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.28300584,32.986063,620.97611865,10.0,12.0,17.4709914,5289.30464064,39.93085893,18.28300583599173,32.98606300242391,620.9761186461238,6350.358282135936,True,,8.549250196665525e-14,0,0.44959878911791173,0.1398786227959996,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
17.81167651,30.0,567.00998066,9.96553501,11.97242577,19.14807714,12000.0,39.86229936,17.811676509390317,30.0,567.0099806580031,6718.428014592157,True,,8.476490620523692e-13,0,0.35576171418600805,0.18879169104028248,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
17.94917559,30.0,905.50955182,9.99980929,11.99935529,17.93807113,11990.39317307,40.0,17.94917558965548,30.0,905.5095518221119,6015.171435798601,True,,9.822542779147625e-14,0,0.3572500233474815,0.36539028856787736,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
17.86072423,30.01278877,998.34253208,10.0,11.66927783,17.4737948,11932.27951337,40.0,17.86072422523407,30.012788765669097,998.342532075958,6018.06982003409,True,,1.418811734765768e-13,0,0.3567427170275122,0.37790202794448835,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.79288763,29.08185429,998.8890043,10.0,11.78258462,18.054564,10304.3596594,40.0,14.792887626221269,29.081854291821415,998.8890043004299,6052.676202305656,True,,5.820766091346741e-14,0,0.2838088702475181,0.37796879742424583,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
17.98805474,34.81365301,587.61702498,10.0,12.0,17.4709914,5289.30464064,39.99956376,17.988054739444998,34.81365301443284,587.6170249767555,6395.022818447491,True,,9.276845958083867e-14,0,0.4713109146559445,0.10277316430529337,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
10.70908438,29.43017096,958.29982962,10.0,12.0,18.07134146,11986.30381244,40.0,10.709084383812844,29.430170958184377,958.2998296191965,5854.612824082784,False,POST_SIM_CONSTRAINT,227.1382408284755,96.0,0.2,0.08427110548428351,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.0,29.96868039,642.8423233,10.0,11.99986949,19.50720574,5016.9219482,40.0,18.0,29.96868039418326,642.8423232988788,6306.8982804679,True,,1.127773430198431e-13,0,0.403167798345291,0.15574164155129444,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.28447962,29.98719242,970.96574939,10.0,12.0,19.30721243,5408.8599611,39.99480466,18.28447961882941,29.987192424995527,970.9657493850826,6409.989113598006,True,,1.1641532182693482e-13,0,0.4017145030099928,0.3744609032103706,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.01011644,27.11857904,872.96159936,9.99971858,11.99930293,18.04542881,11935.75765464,39.9872078,18.010116435526548,27.118579044292026,872.9615993632539,6035.146362338528,True,,5.638867150992155e-13,0,0.3255400029669248,0.36037382752952896,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
17.26808136,29.99992028,621.3068291,10.0,11.99975926,19.96128502,12000.0,40.0,17.268081360739785,29.999920284646453,621.3068290983829,6604.7743922573545,True,,1.1459633242338896e-13,0,0.3473038056179155,0.2593912564658306,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
13.0657196,30.36258865,991.16955696,9.93726972,11.67056912,19.97265063,11948.11879272,40.0,13.065719595949641,30.36258865447201,991.1695569586316,5955.169393713774,False,POST_SIM_CONSTRAINT,17.75862387523572,16.0,0.2,0.37701879127916926,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
20.18077898,31.92614666,995.02163857,10.0,11.97203205,19.58135558,10239.29584515,40.0,20.18077897796208,31.926146662703122,995.0216385666232,6201.366675889599,True,,1.4915713109076024e-13,0,0.5257250628338965,0.3774946956429669,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.0,29.77755461,996.32899269,10.0,11.97225128,19.58334067,12000.0,39.99891026,18.0,29.7775546127366,996.3289926882466,6015.027503936811,True,,1.2005330063402653e-13,0,0.35359796994475784,0.37765537629330215,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.0,29.35572079,999.83055822,9.90361966,11.50316541,19.58334067,10844.33314411,39.96642198,18.0,29.355720791734683,999.8305582249986,6167.140706906315,True,,1.418811734765768e-13,0,0.34978125827792084,0.37808366793043724,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.06281663,32.5703755,876.09050991,9.9992785,12.0,18.373105,11999.26927604,34.17618826,14.06281662761537,32.570375500600164,876.0905099105494,5834.744187370667,True,,8.913048077374697e-14,0,0.25903184811348995,0.3608722576283585,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.1666832,30.06524182,918.9791622,10.0,11.98196485,18.0,9794.02218469,40.0,14.166683202570931,30.06524182096772,918.9791622039997,6081.674874219598,False,POST_SIM_CONSTRAINT,0.29776447710352766,2.0,0.24162091961343024,0.3673623873763181,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
22.8093559,30.08068595,874.00137517,10.0,11.99906078,19.19532515,12000.0,39.96102141,22.809355898668592,30.080685950301675,874.0013751670596,6157.330420107087,True,,1.127773430198431e-13,0,0.526232165486798,0.3605398577657285,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.01782849,33.29667062,1000.0,9.98933533,11.20595264,17.89580851,12000.0,39.89895394,18.017828489278184,33.29667062339847,1000.0,6017.2373702114755,True,,4.0381564758718014e-13,0,0.4130486441414316,0.37810431703688463,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.31766918,27.44543783,988.31988096,10.0,12.0,17.97713592,10784.1860367,39.9741301,14.31766918274992,27.44543783272988,988.3198809647985,6008.373600870084,True,,1.218722900375724e-13,0,0.26741348480289706,0.3766643425276647,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.26146027,34.48642531,881.32547463,9.99926695,12.0,17.46308779,11908.57076299,38.64491915,18.261460265975657,34.48642530702589,881.3254746324042,6010.923655821184,True,,4.5292836148291826e-13,0,0.5261707261490316,0.3616982682996631,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.26989913,29.99995806,999.78645081,10.0,11.99988843,19.58965616,12000.0,38.20623091,18.269899128137666,29.999958063865176,999.7864508068612,5977.647624969821,True,,1.3278622645884751e-13,0,0.4677943640946952,0.3780782916102885,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.0,30.0,854.78477197,10.0,12.0,19.97380884,12000.0,37.54949903,16.0,30.0,854.7847719705987,5976.822988466757,True,,1.1641532182693482e-13,0,0.3125991517458217,0.35740615318657054,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.28649568,30.40694247,992.36030267,9.99999198,12.0,18.0,11228.87986953,38.21155002,14.28649567924376,30.406942470340326,992.3603026729579,5966.043946580837,True,,1.8189894035458566e-13,0,0.2505181479024167,0.3771662959895521,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
22.63714145,34.81365301,876.95043083,10.0,11.58393268,17.4709914,5506.93177349,39.99956376,22.63714144838297,34.81365301443284,876.9504308327506,6461.0926806979205,True,,1.6189005691558122e-13,0,0.5700887644182242,0.3610086187819742,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.25629108,30.0,988.3804672,9.70785929,12.0,17.98961541,11999.96281031,40.0,14.256291083342607,30.0,988.3804671971934,6162.084848545461,True,,8.549250196665525e-14,0,0.2767515917294016,0.37667189962817194,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
15.51403545,30.0,999.88279597,9.93485807,11.99130144,18.054564,11998.14272498,40.0,15.514035446246295,30.0,999.8827959711592,5991.549680606308,True,,5.07498043589294e-13,0,0.2993101543163542,0.3780900346553281,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.0,30.0,974.86199191,10.0,11.97476198,19.97380884,12000.0,37.54949903,16.0,30.0,974.8619919127042,5906.531777801849,True,,1.1823431123048067e-13,0,0.3125997324054119,0.37496243221479886,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.62309791,30.0,587.61735451,9.99980929,11.99935529,17.95379757,11960.52442306,40.0,16.62309790687632,30.0,587.6173545103304,6632.212828740867,True,,8.003553375601768e-14,0,0.3298920056285194,0.21671315799169943,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.26605002,29.9522569,1000.0,9.98970349,11.20595264,18.72881833,12000.0,39.89895394,16.2660500166728,29.95225690374127,1000.0,5987.466296670978,True,,7.457856554538012e-14,0,0.31894216100047484,0.37810431703688463,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.27429764,30.00000775,621.3068291,10.0,11.99975926,19.95964261,11995.83197963,40.0,18.27429764286525,30.000007750640272,621.3068290983829,6647.679988962498,True,,1.2369127944111825e-13,0,0.36067676570180324,0.25935112811586847,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.06281663,29.97832844,905.27601592,9.99980468,12.0,17.95460961,11990.41495267,39.98524575,14.06281662761537,29.978328442787486,905.2760159162398,5921.607766078547,True,,5.566107574850321e-13,0,0.24413792571003787,0.3653555790193157,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.28300584,32.986063,630.59158218,10.0,12.0,17.48892856,5510.4636736,39.93085893,18.28300583599173,32.98606300242391,630.5915821788831,6358.621371800665,True,,7.457856554538012e-14,0,0.44725861103577036,0.15555178435308836,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.28300584,32.986063,888.94299806,10.0,12.0,17.4709914,5258.44621492,39.93085893,18.28300583599173,32.98606300242391,888.9429980553724,6318.99042136659,True,,1.2732925824820997e-13,0,0.44993654703756675,0.36288284653474356,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.27823937,30.0,638.84782115,10.0,11.97124965,19.94805629,12000.0,38.072433,18.278239368395237,30.0,638.847821151205,6602.045962278347,True,,1.1641532182693482e-13,0,0.36070468565678493,0.2796445480885069,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.06998416,30.0,638.78189294,9.99999906,11.97091275,19.17661967,12000.0,40.0,18.06998416001122,30.0,638.7818929428238,6617.735420542464,True,,3.7289282772690056e-13,0,0.3584983386794917,0.27957049975221315,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.26687529,34.83041044,999.5231535,9.98970349,11.20595264,19.94282882,12000.0,40.0,16.266875289776802,34.83041044233381,999.5231534980379,5991.1017937126535,True,,7.457856554538012e-14,0,0.4016037046341027,0.3780461880353111,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.24831767,30.04040605,631.9441988,10.0,12.0,15.91060702,11847.14312796,39.99956376,18.24831767372521,30.040406047030775,631.9441988005428,6631.544007442765,False,POST_SIM_CONSTRAINT,1.382431946694851e-13,0,0.3616402474706407,0.2703440240125967,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.29359277,26.83675144,994.41203516,9.99947897,11.56640731,19.86917588,11992.80309917,40.0,14.293592771049594,26.83675143609473,994.4120351627776,5947.5291288856615,True,,3.383320290595293e-13,0,0.2565494222516194,0.37741962782888894,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.14257396,30.03681241,893.81654654,10.0,12.0,16.23740155,10784.1860367,38.74227766,14.142573961386768,30.03681241346444,893.8165465360737,5973.769514924778,False,POST_SIM_CONSTRAINT,0.2977644771035218,2.0,0.24043270455088991,0.3636301311596123,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
19.4330803,32.96300451,999.92947916,9.90361966,11.52113981,17.4945968,5394.47551002,39.97029889,19.43308030179332,32.963004505583314,999.9294791645086,6506.433658046504,True,,9.094947017729283e-14,0,0.459230282649613,0.37809572382992074,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
15.8556273,31.86937381,640.19137795,10.0,11.97119965,19.90806476,5156.32025328,40.0,15.855627295873479,31.869373810871767,640.1913779521833,6288.359904514675,True,,1.1641532182693482e-13,0,0.41062258521192857,0.11531190638710909,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.79288763,29.95807731,982.29634925,10.0,11.56911973,18.02230031,10300.27428924,40.0,14.792887626221269,29.958077312813096,982.2963492518682,6051.364428884087,True,,1.1095835361629724e-13,0,0.3021255474676702,0.3759083579391097,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
19.22781551,33.00190556,1000.0,10.0,12.0,17.4709914,5455.6705487,39.92903044,19.22781550700033,33.00190556041761,1000.0,6456.862368099026,True,,1.382431946694851e-13,0,0.457150380882972,0.37810431703688485,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.66784069,34.8440706,999.89053443,9.98970349,11.20488934,19.94285367,10925.2240182,40.0,14.667840685953939,34.84407059610509,999.8905344333151,6008.058328611167,True,,6.366462912410498e-14,0,0.37008540017848646,0.37809097776082756,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
17.99994775,32.92838683,613.83255177,10.0,11.97009596,17.4709914,5289.30464064,39.99956376,17.999947753823797,32.92838682744117,613.8325517676193,6354.182673574262,True,,8.731149137020111e-14,0,0.4460521915289238,0.13202493997088893,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.39045225,34.69451168,587.61702498,9.87503363,11.99996984,19.87819528,5289.30464064,39.99955975,14.390452245394552,34.69451168070084,587.6170249767555,6360.623998810511,False,POST_SIM_CONSTRAINT,2.0736479200422765e-13,0,0.4004142407904669,0.10277317509445894,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.11103789,33.61315237,988.8721613,9.93439786,11.56912052,19.91521996,10865.27642705,40.0,16.111037891777233,33.613152367233376,988.8721613042325,6098.757884897452,True,,7.457856554538012e-14,0,0.3859937040980901,0.37673319585452336,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
17.97931309,29.99246024,587.4251787,9.99927214,11.99935223,17.97409368,11990.52793898,39.98571622,17.979313092958446,29.99246024011622,587.4251786997743,6686.745574799952,True,,7.457856554538011e-13,0,0.3574288664029134,0.2167644984394569,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.28300584,30.31711197,619.01709449,10.0,12.0,19.95850775,4749.35852029,39.93085893,18.28300583599173,30.31711196929411,619.0170944880872,10000.0,False,EVAPORATOR_AIRFLOW_RATIO_OUT_OF_RANGE,,,,,BIOCHAR_CS_CA_LA_OA,,,,,,,literature_core_properties_plus_screening_assumptions
14.29359277,30.04759579,975.51741758,9.99867063,11.58239352,19.72674222,10865.27642705,40.0,14.293592771049594,30.047595785923207,975.5174175786508,6012.83822333586,True,,9.458744898438454e-13,0,0.2692880728340008,0.37504640591084293,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.01830295,29.98591602,994.48299481,9.99464473,11.52239607,19.61576006,12000.0,40.0,16.018302950703827,29.985916022379886,994.4829948095513,5977.57590092446,True,,3.637978807091713e-13,0,0.31282074012604727,0.37742837067626334,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.28300584,32.986063,965.64761145,9.98987259,11.18234173,17.4709914,5289.30464064,38.6224193,18.28300583599173,32.98606300242391,965.6476114537004,6388.119417183544,True,,5.165929906070232e-13,0,0.44959952938282444,0.37376981678307486,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.0,29.95544643,1000.0,10.0,11.77363985,19.3400425,12000.0,40.0,16.0,29.955446426549134,1000.0,5969.1947943953855,True,,1.1823431123048067e-13,0,0.3117126433236674,0.37810431703688463,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
13.91355681,29.99356138,547.37522752,9.9341577,11.97371574,17.99194097,11999.96510506,39.49647067,13.913556806873059,29.99356137910733,547.3752275200189,6508.385487026577,True,,6.402842700481414e-13,0,0.26719042486246225,0.07987780192121441,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.19102123,34.54567251,876.09050991,9.9992785,11.18816249,17.9696232,11965.57217864,38.2123727,16.19102122970461,34.54567251407275,876.0905099105494,5963.382225469463,True,,8.731149137020111e-14,0,0.3957990777536419,0.36087225762835895,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
22.5540033,30.39265222,873.10308607,10.0,11.99906078,19.19532515,12000.0,39.96102141,22.554003298467034,30.392652216748054,873.1030860747686,6151.846913183601,True,,1.127773430198431e-13,0,0.5270347947243863,0.36039644320225994,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.35485329,30.0,988.3804672,9.70883577,12.0,17.93944479,11999.89558162,39.96798746,14.354853288109464,30.0,988.3804671971934,6156.471779271913,True,,6.366462912410497e-13,0,0.2794619443568995,0.3766718996281717,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.13463447,30.0,646.19419922,9.99981145,11.97212361,19.23752312,11990.29975847,40.0,16.13463446727826,30.0,646.1941992155744,6528.343100277068,True,,4.4565240386873483e-13,0,0.3163437723919214,0.2877116364104928,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.0,30.0,994.98597195,10.0,11.99962408,18.44124162,11513.88784646,36.95416918,18.0,30.0,994.985971949137,5956.72697270589,True,,1.2732925824820997e-13,0,0.3594137158722113,0.37749030611490664,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
15.51807816,30.58119754,585.84246407,10.0,11.99978263,18.13954872,12000.0,37.59031735,15.51807816138353,30.581197544349546,585.8424640665205,6511.720489169117,True,,1.0550138540565968e-13,0,0.31099585295753684,0.21475450907100424,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
17.17111295,30.0,638.78189294,10.0,11.71555527,19.96883531,12000.0,40.0,17.171112953035912,30.0,638.7818929428238,6590.009514172197,True,,1.1459633242338896e-13,0,0.34465147912846156,0.27957049975221315,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.16026694,30.08068595,584.66763708,10.0,11.99906078,19.19532515,10206.79447684,39.96102141,18.160266936187284,30.080685950301675,584.6676370755913,6625.399325624615,True,,1.3460521586239337e-13,0,0.3677158350957341,0.1920694449520849,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.26605002,33.29667062,1000.0,9.99617498,11.20595264,18.42815208,12000.0,39.89895394,16.2660500166728,33.29667062339847,1000.0,5984.6395101240605,True,,4.347384674474597e-13,0,0.3782106167679263,0.37810431703688463,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.25629108,27.66118077,564.93670646,9.70785929,11.97371574,17.99180911,11999.96281031,28.69965031,14.256291083342607,27.66118076522087,564.9367064579685,6385.152082269601,False,POST_SIM_CONSTRAINT,0.2977644771034665,2.0,0.24395505266212159,0.1586157529657476,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.29359277,31.53491938,999.99965109,9.47980749,11.77719848,19.01990963,10778.35752489,40.0,14.293592771049594,31.534919384510257,999.9996510852668,6531.13719681672,True,,2.8740032576024533e-13,0,0.26797613382405394,0.37810427452340334,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.2740883,30.01278877,853.5661849,10.0,11.99797296,17.4737948,11932.27951337,40.0,18.274088303269785,30.012788765669097,853.5661848971342,6075.754866558431,True,,1.127773430198431e-13,0,0.4683421491706428,0.35720267964277574,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.0,30.0,977.9250343,10.0,12.0,18.42284571,10640.18733667,40.0,18.0,30.0,977.9250342995078,6107.675119685279,True,,1.0368239600211382e-13,0,0.362724014378962,0.3753539060608656,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.01830295,33.3307303,1000.0,9.99898361,12.0,18.37039812,12000.0,40.0,16.018302950703827,33.33073030336107,1000.0,5971.379941864015,True,,7.821654435247182e-14,0,0.3726500269958069,0.37810431703688463,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.13463447,30.00326055,646.19419922,10.0,11.97222057,19.17661967,11999.91732589,38.64951787,16.13463446727826,30.003260550638096,646.1941992155744,6511.238381053033,True,,1.3642420526593923e-13,0,0.3163501796919303,0.2878007150504055,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
